Area,Item,Year,Rainfall,Pesticides,Temperature,Rainfall_Category,Temperature_Band,Pesticide_Category,Rainfall_Temp_Index,Pesticide_Efficiency,Log_Pesticides
Poland,Soybeans,2012,600.0,21885.99,8.48,Low,Cold,High,5088.0,0.7801895098412344,9.993647675351761
India,Soybeans,2001,1083.0,43720.04,24.5,Moderate,Warm,High,26533.5,0.21499946021412117,10.685584729747715
India,Soybeans,1998,1083.0,49157.0,25.46,Moderate,Warm,Very High,27573.18,0.2237886000244111,10.80279487936987
Ecuador,Soybeans,1994,2274.0,2670.0,17.4,Very High,Cool,Medium,39567.6,8.056907525271434,7.890208213109961
India,Sweet potatoes,2009,1083.0,28707.01,28.03,Moderate,Warm,High,30356.49,3.137800216733936,10.264931456884861
Brazil,Potatoes,2012,1761.0,111654.5,26.13,High,Warm,Very High,46014.93,2.0637227901894666,11.62317351713876
Indonesia,Cassava,1994,2702.0,1597.0,27.34,Very High,Warm,Low,73872.68,72.55694618272841,7.37650812632622
United Kingdom,Potatoes,2010,1220.0,16770.87,9.38,Moderate,Cold,High,11443.6,13.738837708615677,9.72745835724702
India,Sorghum,2010,1083.0,40093.69,27.16,Moderate,Warm,High,29414.28,0.21454212515422863,10.598999185573879
Canada,Soybeans,2005,537.0,36363.0,7.22,Low,Cold,High,3877.14,0.7447475525244748,10.50133455324175
Rwanda,Soybeans,2005,1212.0,222.92,20.29,Moderate,Warm,Low,24591.48,25.129510539478385,5.411288845207198
Rwanda,Cassava,1997,1212.0,249.0,19.78,Moderate,Cool,Low,23973.36,98.796,5.521460917862246
Canada,Potatoes,1999,537.0,44293.0,7.69,Low,Cold,High,4129.530000000001,2.4950783401815144,10.698604506679791
Tajikistan,Maize,1999,691.0,601.94,8.74,Low,Cold,Low,6039.34,46.604968985305334,6.401817689288922
Bangladesh,Sorghum,2009,2666.0,13790.09,26.54,Very High,Warm,Medium,70755.64,0.9643907769436644,9.531778010448258
United Kingdom,Potatoes,1992,1220.0,31077.0,10.15,Moderate,Cool,High,12383.0,7.414441083724822,10.34425545234668
India,Cassava,2013,1083.0,45620.0,26.69,Moderate,Warm,High,28905.27,5.050875693211459,10.728123415808568
Ghana,"Rice, paddy",2007,1187.0,119.86,27.16,Moderate,Warm,Low,32238.920000000002,140.7827238126758,4.794632850933413
India,Cassava,2006,1083.0,37423.0,26.43,Moderate,Warm,High,28623.69,6.157171868319795,10.53006748882396
Argentina,Potatoes,2008,591.0,87149.01,17.71,Low,Cool,Very High,10466.61,2.6440157608702513,11.375386165692854
India,Potatoes,1998,1083.0,49157.0,24.34,Moderate,Warm,Very High,26360.22,2.970421904878148,10.80279487936987
Ireland,Wheat,2010,1118.0,2529.2,8.38,Moderate,Cold,Medium,9368.84,33.99533633704846,7.836053629980569
Egypt,Wheat,2000,51.0,4931.0,21.49,Very Low,Warm,Medium,1095.99,12.859286293592863,8.503499864284235
Morocco,Sweet potatoes,2000,346.0,13435.43,18.14,Very Low,Cool,Medium,6276.4400000000005,12.374938878853982,9.505724953792571
Brazil,"Rice, paddy",2000,1761.0,111654.5,18.01,High,Cool,Very High,31715.610000000004,0.27210482242254075,11.62317351713876
Kazakhstan,Sorghum,2011,250.0,10656.6,6.54,Very Low,Cold,Medium,1635.0,1.2197868187959766,9.274028531658915
Guyana,"Rice, paddy",1995,2387.0,289.9,27.57,Very High,Warm,Low,65809.59,135.9298728085253,5.672979565501156
Mexico,Potatoes,2012,758.0,64512.22,17.2,Low,Cool,Very High,13037.6,3.571764050841052,11.074625443022489
Papua New Guinea,Sweet potatoes,2004,3142.0,105.0,25.23,Very High,Warm,Low,79272.66,471.6981132075472,4.663439094112067
Pakistan,"Rice, paddy",2001,494.0,11871.0,23.62,Very Low,Warm,Medium,11668.28,2.319912398921833,9.381937965407161
Germany,Wheat,2011,700.0,43754.35,9.73,Low,Cold,High,6811.0,1.6029811211657548,10.686369170023758
Bangladesh,Wheat,1992,2666.0,1453.0,25.86,Very High,Warm,Low,68942.76,12.746905089408529,7.282073658093465
Spain,Maize,1999,636.0,33614.0,17.43,Low,Cool,High,11085.48,2.820407556150528,10.422727674903138
Niger,Sorghum,2005,151.0,24.75,30.02,Very Low,Hot,Low,4533.0199999999995,148.03883495145632,3.248434627109745
Lithuania,Maize,2001,656.0,726.09,6.75,Low,Cold,Low,4428.0,30.63857294145154,6.589050266295033
Sri Lanka,Plantains and others,1997,1712.0,1622.4,26.66,High,Warm,Medium,45641.92,76.86706911420475,7.392277994327076
Australia,Maize,2001,534.0,32710.0,17.85,Low,Cool,High,9531.900000000001,1.4206536027635963,10.39546669175574
India,Soybeans,1991,1083.0,72133.0,24.62,Moderate,Warm,Very High,26663.460000000003,0.10847866470735021,11.186280779387824
India,"Rice, paddy",1997,1083.0,52279.0,26.45,Moderate,Warm,Very High,28645.35,0.5443190512624331,10.864369167738158
Bulgaria,Potatoes,1999,608.0,3004.75,9.67,Low,Cold,Medium,5879.36,36.08916243865924,8.008282399855018
Latvia,Wheat,1993,641.0,476.0,5.58,Low,Cold,Low,3576.78,41.941299790356396,6.1675164908883415
Nicaragua,Soybeans,1995,2280.0,876.0,27.2,Very High,Warm,Low,62016.0,25.263397947548462,6.776506992372183
Rwanda,Wheat,2001,1212.0,72.0,19.5,Moderate,Cool,Low,23634.0,105.3972602739726,4.290459441148391
Bangladesh,"Rice, paddy",1998,2666.0,2068.0,26.13,Very High,Warm,Medium,69662.58,14.189463508941518,7.634820677745543
Indonesia,Cassava,2008,2702.0,1597.0,25.32,Very High,Warm,Low,68414.64,113.23529411764706,7.37650812632622
Pakistan,Sweet potatoes,1999,494.0,20450.0,25.5,Very Low,Warm,High,12597.0,5.493081022932864,9.925787060030896
Indonesia,Soybeans,1998,2702.0,1597.0,27.9,Very High,Warm,Low,75385.8,7.461201501877347,7.37650812632622
Japan,Potatoes,1995,1668.0,79821.18,15.25,High,Cool,Very High,25437.0,2.886741504679527,11.287556689680539
Papua New Guinea,Cassava,1997,3142.0,105.0,24.86,Very High,Warm,Low,78110.12,1006.2924528301887,4.663439094112067
Guatemala,Soybeans,2007,1996.0,22883.17,19.9,High,Cool,High,39720.399999999994,1.1764901239590513,10.03820068413202
Thailand,Maize,1994,1622.0,20448.0,27.76,High,Warm,High,45026.72,1.4349845958237566,9.925689260519814
Mexico,Sorghum,1996,758.0,34468.93,25.06,Low,Warm,High,18995.48,0.9042374034412022,10.44784262875747
Pakistan,"Rice, paddy",1992,494.0,5518.0,25.71,Very Low,Warm,Medium,12700.74,4.291719514404783,8.615951963439501
India,Maize,1992,1083.0,70791.0,26.09,Moderate,Warm,Very High,28255.47,0.23672166346479828,11.167501278947187
Tajikistan,"Rice, paddy",2009,691.0,258.1,8.42,Low,Cold,Low,5818.22,168.11269780007717,5.557214087568064
Pakistan,Soybeans,2004,494.0,8903.48,19.93,Very Low,Cool,Medium,9845.42,1.3981726052503909,9.094309799858173
Greece,Maize,2002,652.0,11852.0,18.33,Low,Cool,Medium,11951.159999999998,8.398211423268371,9.3803362790795
Brazil,Soybeans,2012,1761.0,111654.5,22.16,High,Warm,Very High,39023.76,0.23613704654047493,11.62317351713876
Burundi,Sweet potatoes,1995,1274.0,144.2,21.55,Moderate,Warm,Low,27454.7,421.6942148760331,4.978112102390695
Argentina,Sweet potatoes,2001,591.0,63700.17,18.42,Low,Cool,Very High,10886.220000000001,2.4365643519577427,11.061958208738515
Turkey,Wheat,2013,593.0,39440.0,16.02,Low,Cool,High,9499.86,0.7213559493927639,10.582561163364714
Guatemala,Soybeans,1997,1996.0,11419.53,20.16,High,Warm,Medium,40239.36,2.4167004508547327,9.343167891940455
Turkey,Soybeans,1998,593.0,30162.0,11.72,Low,Cool,High,6949.96,0.8648675529622385,10.314371286671152
Mozambique,Wheat,2002,1032.0,17.4,21.96,Moderate,Warm,Low,22662.72,564.4021739130435,2.91235066461494
Pakistan,Maize,2005,494.0,7914.31,18.75,Very Low,Cool,Medium,9262.5,3.770288213601236,8.97655413768838
Canada,Soybeans,2006,537.0,36572.75,9.83,Low,Cold,High,5278.71,0.7888171161010288,10.507086048954335
Mexico,Wheat,1998,758.0,34468.93,25.14,Low,Warm,High,19056.12,1.2206871322338049,10.44784262875747
Canada,Wheat,2009,537.0,54529.4,7.12,Low,Cold,Very High,3823.44,0.5115861977905902,10.906513623304903
India,Maize,1996,1083.0,56114.0,27.37,Moderate,Warm,Very High,29641.710000000003,0.3046244319700615,10.935158435450356
Tajikistan,Wheat,1995,691.0,54.0,8.49,Low,Cold,Low,5866.59,161.4909090909091,4.007333185232471
Nicaragua,Maize,2012,2280.0,4413.82,26.91,Very High,Warm,Medium,61354.8,3.0562967459601977,8.392722342105012
Ecuador,Maize,1992,2274.0,2012.0,22.19,Very High,Warm,Medium,50460.060000000005,5.174366616989568,7.607381425639791
Mexico,Potatoes,1991,758.0,34468.93,16.13,Low,Cool,High,12226.539999999999,4.709931235717624,10.44784262875747
Turkey,Potatoes,2000,593.0,33471.0,12.03,Low,Cool,High,7133.79,6.884141969407266,10.418464547424595
Haiti,Maize,1993,1440.0,6.96,26.78,Moderate,Warm,Low,38563.200000000004,1014.6984924623116,2.0744289998562917
Qatar,Potatoes,2008,74.0,68.0,27.92,Very Low,Warm,Low,2066.08,1449.2753623188405,4.23410650459726
Rwanda,Sweet potatoes,1997,1212.0,249.0,19.78,Moderate,Cool,Low,23973.36,198.636,5.521460917862246
India,Cassava,1996,1083.0,56114.0,26.65,Moderate,Warm,Very High,28861.949999999997,4.106317383943687,10.935158435450356
Austria,Potatoes,1995,1110.0,3402.0,8.79,Moderate,Cold,Medium,9756.9,67.7126065236556,8.132412674500905
Niger,"Rice, paddy",1996,151.0,22.0,29.71,Very Low,Warm,Low,4486.21,706.695652173913,3.1354942159291497
Japan,Sweet potatoes,1994,1668.0,79821.18,16.06,High,Cool,Very High,26788.079999999998,2.886741504679527,11.287556689680539
Australia,Wheat,1995,534.0,25598.0,13.14,Low,Cool,High,7016.76,0.6992070002734482,10.150308567204695
Egypt,Sweet potatoes,2002,51.0,5147.0,21.46,Very Low,Warm,Medium,1094.46,44.76029526029526,8.546363568716018
Brazil,Yams,1992,1761.0,67003.89,21.35,High,Warm,Very High,37597.350000000006,1.3642735627205715,11.11252088078445
Lithuania,Wheat,2008,656.0,2722.55,7.84,Low,Cold,Medium,5143.04,15.674028382074864,7.9096914553847855
Japan,Sweet potatoes,2013,1668.0,52794.3,16.0,High,Cool,Very High,26688.0,4.364517296047186,10.874177450580754
Cameroon,Wheat,1993,1604.0,774.49,24.9,High,Warm,Low,39939.6,16.639801931681905,6.653495087626942
Libya,Maize,1990,56.0,87.0,20.53,Very Low,Warm,Low,1149.68,113.63636363636364,4.477336814478207
Central African Republic,Plantains and others,2002,1342.0,22.87,25.44,Moderate,Warm,Low,34140.48,1226.8956849602012,3.1726224403507386
South Africa,Wheat,2010,495.0,26857.0,16.11,Very Low,Cool,High,7974.45,0.9540174249757987,10.198319007141121
United Kingdom,Potatoes,1990,1220.0,29517.0,8.68,Moderate,Cold,High,10589.6,7.806287688867809,10.292755525741722
Pakistan,"Rice, paddy",1991,494.0,5962.0,26.98,Very Low,Warm,Medium,13328.12,3.8904913634076808,8.693328989123106
Argentina,Potatoes,1994,591.0,30195.0,18.17,Low,Cool,High,10738.470000000001,7.622400317922904,10.315464744259515
Rwanda,"Rice, paddy",2011,1212.0,181.6,19.59,Moderate,Cool,Low,23743.079999999998,302.2727272727273,5.207297968160868
Guatemala,Soybeans,1990,1996.0,12004.33,19.64,High,Cool,Medium,39201.44,2.1896940775472227,9.393105996823989
Cameroon,Plantains and others,1992,1604.0,1137.56,24.6,High,Warm,Low,39458.4,47.983417650365375,7.0375195850374155
Brazil,Wheat,1991,1761.0,58349.44,27.21,High,Warm,Very High,47916.810000000005,0.24390561579312856,10.974222178388928
Burundi,Wheat,1995,1274.0,144.2,21.55,Moderate,Warm,Low,27454.7,51.239669421487605,4.978112102390695
United Kingdom,Wheat,2007,1220.0,22331.7,10.11,Moderate,Cool,High,12334.199999999999,3.2348977060543507,10.013807251093937
Indonesia,Cassava,2010,2702.0,1597.0,27.25,Very High,Warm,Low,73629.5,126.5168961201502,7.37650812632622
Indonesia,Soybeans,2012,2702.0,1597.0,26.87,Very High,Warm,Low,72602.74,9.295369211514393,7.37650812632622
Ghana,"Rice, paddy",1993,1187.0,65.8,26.67,Moderate,Warm,Low,31657.29,305.22455089820363,4.2017030805426
Angola,"Rice, paddy",2001,1010.0,40.0,24.43,Moderate,Warm,Low,24674.3,334.1707317073171,3.713572066704308
Australia,Sorghum,1994,534.0,21057.0,19.17,Low,Cool,High,10236.78,1.030344762085668,9.955035814416705
Norway,Wheat,2002,1414.0,799.19,3.57,Moderate,Cold,Low,5047.98,51.230332795960955,6.684849199469267
Canada,Soybeans,1990,537.0,29568.0,8.2,Low,Cold,High,4403.4,0.8825459095674524,10.294481794215836
Spain,Maize,2012,636.0,48668.0,17.51,Low,Cool,Very High,11136.36,2.2429883498736363,10.792797556078508
South Africa,Wheat,2007,495.0,26857.0,18.98,Very Low,Cool,High,9395.1,1.1222726934246778,10.198319007141121
Ecuador,"Rice, paddy",2008,2274.0,15396.14,21.89,Very High,Warm,High,49777.86,2.639386275633007,9.641937056868972
Mexico,"Rice, paddy",2004,758.0,26433.14,21.24,Low,Warm,High,16099.919999999998,1.6883847933013898,10.182411635513155
Indonesia,Potatoes,2007,2702.0,1597.0,27.49,Very High,Warm,Low,74277.98,100.70025031289111,7.37650812632622
Suriname,Maize,2001,2331.0,581.12,27.12,Very High,Warm,Low,63216.72,33.40204768776197,6.366676612045126
Burundi,Yams,2012,1274.0,98.59,21.44,Moderate,Warm,Low,27314.56,906.2958128326137,4.601061757943548
Bulgaria,"Rice, paddy",1995,608.0,3519.75,8.69,Low,Cold,Medium,5283.5199999999995,10.258041610452318,8.16642931407816
Ecuador,"Rice, paddy",2001,2274.0,7344.0,21.88,Very High,Warm,Medium,49755.119999999995,4.901293396868618,8.901775088607979
Pakistan,Wheat,2002,494.0,10881.83,25.61,Very Low,Warm,Medium,12651.34,2.0785953653599294,9.294941596881234
Burkina Faso,Potatoes,2009,748.0,132.3,29.05,Low,Warm,Low,21729.4,135.86646661665415,4.892602227184663
Suriname,Maize,2008,2331.0,2108.66,27.22,Very High,Warm,Medium,63449.82,10.665225676175309,7.654282076045321
India,"Rice, paddy",1993,1083.0,66388.0,25.75,Moderate,Warm,Very High,27887.25,0.426320625404811,11.103286659090351
Egypt,Sorghum,1991,51.0,8255.0,21.65,Very Low,Warm,Medium,1104.1499999999999,6.0227713178294575,9.018695487721343
India,"Rice, paddy",2008,1083.0,14485.33,26.51,Moderate,Warm,Medium,28710.33,2.244115659383709,9.580960725111565
Ecuador,Sorghum,1995,2274.0,2658.0,22.19,Very High,Warm,Medium,50460.060000000005,4.538172245204964,7.88570539124302
Honduras,Wheat,2008,1976.0,5130.42,24.25,High,Warm,Medium,47918.0,1.062473935090092,8.543137702980808
Germany,Potatoes,2002,700.0,34431.72,9.86,Low,Cold,High,6902.0,6.692064989347341,10.446762554083499
Brazil,Soybeans,2006,1761.0,111654.5,26.26,High,Warm,Very High,46243.86,0.21311981944463104,11.62317351713876
Mauritius,"Rice, paddy",2013,2041.0,671.77,24.31,Very High,Warm,Low,49616.71,31.585831710688645,6.511403517890506
Germany,Soybeans,1992,700.0,29542.0,9.84,Low,Cold,High,6888.0,1.0154689774227397,10.293602108139348
Canada,Potatoes,2008,537.0,53707.3,6.58,Low,Cold,Very High,3533.46,2.347216352034974,10.891322830937034
Botswana,Maize,2007,416.0,17.0,19.71,Very Low,Cool,Low,8199.36,67.72222222222223,2.8903717578961645
Zimbabwe,Sorghum,2001,657.0,2988.54,20.86,Low,Warm,Medium,13705.02,1.7116345658529406,8.002874808395353
Japan,Potatoes,2000,1668.0,79821.18,15.92,High,Cool,Very High,26554.56,2.886741504679527,11.287556689680539
Argentina,Cassava,2010,591.0,105915.04,17.84,Low,Cool,Very High,10543.44,0.9535855003642508,11.570401983764986
Algeria,"Rice, paddy",1992,89.0,1215.47,16.27,Very Low,Cool,Low,1448.03,20.331779657533684,7.103708501007039
Suriname,"Rice, paddy",2013,2331.0,537.49,27.17,Very High,Warm,Low,63333.270000000004,83.50201489349848,6.288768926321882
Germany,Wheat,1991,700.0,32006.0,9.36,Low,Cold,High,6552.0,2.115537226231762,10.37370990785957
Ecuador,Maize,2007,2274.0,14156.16,17.44,Very High,Cool,Medium,39658.560000000005,1.6320363688762436,9.557975782160115
India,Sweet potatoes,2000,1083.0,44957.52,27.03,Moderate,Warm,High,29273.49,2.1669085192306152,10.713495565876292
Mexico,Soybeans,2013,758.0,59920.18,17.34,Low,Cool,Very High,13143.72,0.25363318946656255,11.000785310921097
Brazil,Sorghum,2002,1761.0,111654.5,25.56,High,Warm,Very High,45011.159999999996,0.16634200733506185,11.62317351713876
Papua New Guinea,"Rice, paddy",1995,3142.0,105.0,25.44,Very High,Warm,Low,79932.48000000001,168.60377358490567,4.663439094112067
Brazil,Soybeans,2010,1761.0,111654.5,24.95,High,Warm,Very High,43936.95,0.2639816220428013,11.62317351713876
Mauritania,Wheat,2013,92.0,26.41,28.24,Very Low,Warm,Low,2598.08,772.4188252462604,3.3109079103146946
Japan,Wheat,1998,1668.0,79821.18,16.39,High,Cool,Very High,27338.52,0.43986521039640863,11.287556689680539
Ecuador,Soybeans,2009,2274.0,9666.87,17.76,Very High,Cool,Medium,40386.240000000005,1.7154761079741452,9.176563295311787
Ukraine,Maize,1992,565.0,66772.0,8.07,Low,Cold,Very High,4559.55,0.3754811076333249,11.109054086200521
Zimbabwe,"Rice, paddy",1995,657.0,2599.0,21.57,Low,Warm,Medium,14171.49,8.94076923076923,7.8632667240095735
Malawi,Potatoes,1995,1181.0,173.19,20.86,Moderate,Warm,Low,24635.66,332.98122739537285,5.160146657489371
India,Sweet potatoes,2005,1083.0,35342.0,25.85,Moderate,Warm,High,27995.550000000003,2.503381150439974,10.472855631914229
Bulgaria,Maize,2001,608.0,2747.25,9.55,Low,Cold,Medium,5806.400000000001,8.992267806786137,7.918719624458973
Indonesia,"Rice, paddy",1997,2702.0,1597.0,27.62,Very High,Warm,Low,74629.24,27.735919899874844,7.37650812632622
India,Maize,2006,1083.0,37423.0,25.42,Moderate,Warm,High,27529.86,0.5110356990166738,10.53006748882396
Japan,Yams,1997,1668.0,79821.18,15.76,High,Cool,Very High,26287.68,2.6288432613591866,11.287556689680539
Sudan,Wheat,2013,1712.0,2469.47,26.84,High,Warm,Medium,45950.08,7.906997453925772,7.812163694921242
Brazil,Potatoes,1993,1761.0,75658.33,18.69,High,Cool,Very High,32913.090000000004,1.9308920657901676,11.233996042742048
Mexico,Maize,2012,758.0,64512.22,19.71,Low,Cool,Very High,14940.18,0.49406927758372626,11.074625443022489
Central African Republic,Plantains and others,2011,1342.0,22.87,25.23,Moderate,Warm,Low,33858.66,1192.9199832425638,3.1726224403507386
Japan,"Rice, paddy",1991,1668.0,79821.18,15.6,High,Cool,Very High,26020.8,0.734006512976719,11.287556689680539
Ecuador,Wheat,1994,2274.0,2670.0,21.46,Very High,Warm,Medium,48800.04,2.307001123174841,7.890208213109961
Nepal,Maize,2011,1500.0,342.92,15.12,Moderate,Cool,Low,22680.0,66.33519423121656,5.840409072188026
Peru,Wheat,2007,1738.0,9011.14,16.68,High,Cool,Medium,28989.84,1.3938975648403156,9.106327836273904
Brazil,Maize,2008,1761.0,111654.5,24.26,High,Warm,Very High,42721.86,0.3654096752958878,11.62317351713876
India,Cassava,1999,1083.0,46195.0,25.74,Moderate,Warm,Very High,27876.42,4.988007619707334,10.740648493234978
Morocco,Sorghum,2006,346.0,13697.0,18.51,Very Low,Cool,Medium,6404.460000000001,0.5724193312892393,9.52500511575785
Haiti,Sweet potatoes,1997,1440.0,16.35,27.74,Moderate,Warm,Low,39945.6,1739.9999999999998,2.8535925063928684
Morocco,"Rice, paddy",1997,346.0,12214.0,18.31,Very Low,Cool,Medium,6335.259999999999,3.0500204666393778,9.41041998369184
Colombia,Maize,2008,3240.0,48538.97,27.16,Very High,Warm,Very High,87998.4,0.5709109420545583,10.79014286123343
South Africa,Maize,1994,495.0,16582.0,20.65,Very Low,Warm,High,10221.75,1.717481758427305,9.716133353214099
Egypt,Sorghum,1996,51.0,4499.0,20.85,Very Low,Warm,Medium,1063.3500000000001,9.671111111111111,8.411832675758411
Italy,"Rice, paddy",2013,832.0,55633.0,13.6,Low,Cool,Very High,11315.199999999999,1.1924722292123522,10.926549804133506
Morocco,Sorghum,2004,346.0,15064.0,18.07,Very Low,Cool,Medium,6252.22,0.5464985064719549,9.620129451564402
Chile,Maize,2013,1522.0,9830.72,5.94,High,Cold,Medium,9040.68,10.814079326913298,9.193369172402598
India,Wheat,1994,1083.0,61357.0,25.71,Moderate,Warm,Very High,27843.93,0.3878222888620881,11.024480840985804
Indonesia,Soybeans,2010,2702.0,1597.0,27.25,Very High,Warm,Low,73629.5,8.589486858573217,7.37650812632622
United Kingdom,Potatoes,2006,1220.0,22588.09,9.1,Moderate,Cold,High,11102.0,10.200765059592927,10.025222325339454
Pakistan,Wheat,2009,494.0,3957.61,19.3,Very Low,Cool,Medium,9534.2,6.71144669467313,8.283648232529051
Argentina,Wheat,2007,591.0,81582.64,17.14,Low,Cool,Very High,10129.74,0.3215595675799707,11.309384030655274
Iraq,Soybeans,1992,216.0,692.0,17.76,Very Low,Cool,Low,3836.1600000000003,21.356421356421357,6.541029999189903
Libya,Potatoes,2005,56.0,8314.0,19.48,Very Low,Cool,Medium,1090.88,18.957185808779315,9.025816391627028
Ecuador,"Rice, paddy",2007,2274.0,14156.16,21.99,Very High,Warm,Medium,50005.259999999995,3.076535124276338,9.557975782160115
Kazakhstan,Soybeans,1996,250.0,13047.0,2.3599999999999977,Very Low,Cold,Medium,589.9999999999994,0.6466125076640098,9.476390144300849
Indonesia,Cassava,1998,2702.0,1597.0,27.72,Very High,Warm,Low,74899.44,76.29849812265331,7.37650812632622
